 num     #instances         #bytes  class name (module)
 755:             1             32  java.util.concurrent.atomic.LongAdder (java.base@17.0.2)
 756:             1             32  java.util.regex.Pattern$BnM (java.base@17.0.2)
 757:             2             32  java.util.regex.Pattern$Caret (java.base@17.0.2)
 758:             1             32  java.util.zip.ZipCoder$UTF8ZipCoder (java.base@17.0.2)
 759:             2             32  javax.naming.CompositeName (java.naming@17.0.2)
 760:             1             32  jdk.internal.loader.ArchivedClassLoaders (java.base@17.0.2)
 761:             2             32  jdk.internal.module.ModuleResolution (java.base@17.0.2)
 762:             1             32  jdk.internal.org.objectweb.asm.ConstantDynamic (java.base@17.0.2)
 763:             1             32  jdk.internal.org.objectweb.asm.Handle (java.base@17.0.2)
 764:             1             32  jdk.internal.reflect.UnsafeQualifiedStaticObjectFieldAccessorImpl (java.base@17.0.2)
 765:             1             32  jdk.net.ExtendedSocketOptions$1 (jdk.net@17.0.2)
 766:             2             32  org.slf4j.helpers.ThreadLocalMapOfStacks
 767:             1             32  sun.instrument.InstrumentationImpl (java.instrument@17.0.2)
 768:             1             32  sun.nio.ch.DummySocketImpl (java.base@17.0.2)
 769:             1             32  sun.security.provider.PolicyFile (java.base@17.0.2)
 770:             1             32  sun.security.provider.PolicyFile$PolicyInfo (java.base@17.0.2)
 771:             1             32  sun.security.util.KnownOIDs$1 (java.base@17.0.2)
 772:             1             32  sun.security.util.KnownOIDs$10 (java.base@17.0.2)
 773:             1             32  sun.security.util.KnownOIDs$2 (java.base@17.0.2)
 774:             1             32  sun.security.util.KnownOIDs$3 (java.base@17.0.2)
 775:             1             32  sun.security.util.KnownOIDs$4 (java.base@17.0.2)
 776:             1             32  sun.security.util.KnownOIDs$5 (java.base@17.0.2)
 777:             1             32  sun.security.util.KnownOIDs$6 (java.base@17.0.2)
 778:             1             32  sun.security.util.KnownOIDs$7 (java.base@17.0.2)
 779:             1             32  sun.security.util.KnownOIDs$8 (java.base@17.0.2)
 780:             1             32  sun.security.util.KnownOIDs$9 (java.base@17.0.2)
 781:             2             32  sun.util.resources.LocaleData (java.base@17.0.2)
 782:             1             24  [Lch.qos.logback.core.joran.spi.ConsoleTarget;
 783:             1             24  [Lio.netty.handler.logging.ByteBufFormat;
 784:             1             24  [Lio.netty.handler.ssl.SslContext;
 785:             1             24  [Lio.vertx.core.eventbus.impl.DefaultSerializableChecker;
 786:             1             24  [Lio.vertx.ext.web.handler.FileSystemAccess;
 787:             1             24  [Ljava.io.File$PathStatus; (java.base@17.0.2)
 788:             1             24  [Ljava.lang.ClassValue$Entry; (java.base@17.0.2)
 789:             1             24  [Ljava.lang.invoke.MethodHandles$Lookup$ClassOption; (java.base@17.0.2)
 790:             1             24  [Ljava.net.URL; (java.base@17.0.2)
 791:             1             24  [Ljava.time.temporal.IsoFields$Unit; (java.base@17.0.2)
 792:             1             24  [Ljava.util.Locale$Category; (java.base@17.0.2)
 793:             1             24  [Ljava.util.Map; (java.base@17.0.2)
 794:             1             24  [Ljava.util.jar.Manifest; (java.base@17.0.2)
 795:             1             24  [Ljdk.internal.access.JavaSecurityAccess$ProtectionDomainCache; (java.base@17.0.2)
 796:             1             24  ch.qos.logback.classic.BasicConfigurator
 797:             1             24  ch.qos.logback.classic.spi.LogbackServiceProvider
 798:             1             24  ch.qos.logback.classic.spi.TurboFilterList
 799:             1             24  ch.qos.logback.classic.util.LogbackMDCAdapter
 800:             1             24  ch.qos.logback.core.spi.ContextAwareBase
 801:             1             24  com.hk.im.server.EventBusServer
 802:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$1 (jdk.management@17.0.2)
 803:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$2 (jdk.management@17.0.2)
 804:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$3 (jdk.management@17.0.2)
 805:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$4 (jdk.management@17.0.2)
 806:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$5 (jdk.management@17.0.2)
 807:             1             24  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
 808:             1             24  io.netty.channel.ChannelMetadata
 809:             1             24  io.netty.channel.ChannelOption$1
 810:             1             24  io.netty.channel.ServerChannelRecvByteBufAllocator
 811:             1             24  io.netty.channel.SucceededChannelFuture
 812:             1             24  io.netty.channel.WriteBufferWaterMark
 813:             1             24  io.netty.handler.codec.dns.DatagramDnsQueryEncoder
 814:             1             24  io.netty.handler.codec.dns.DatagramDnsResponseDecoder$1
 815:             1             24  io.netty.handler.codec.dns.TcpDnsQueryEncoder
 816:             1             24  io.netty.handler.codec.http.HttpMethod$EnumNameMap
 817:             1             24  io.netty.resolver.HostsFileEntries
 818:             1             24  io.netty.resolver.HostsFileEntriesProvider
 819:             1             24  io.netty.resolver.dns.DnsNameResolver$1
 820:             1             24  io.netty.resolver.dns.DnsServerAddressStreamProviders$DefaultProviderHolder$1
 821:             1             24  io.netty.resolver.dns.UnixResolverOptions
 822:             1             24  io.netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory
 823:             1             24  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$GenericEventExecutorChooser
 824:             1             24  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$PowerOfTwoEventExecutorChooser
 825:             1             24  io.netty.util.concurrent.FailedFuture
 826:             1             24  io.netty.util.internal.ThreadExecutorMap$3
 827:             1             24  io.vertx.core.buffer.impl.VertxByteBufAllocator$1
 828:             1             24  io.vertx.core.buffer.impl.VertxByteBufAllocator$2
 829:             1             24  io.vertx.core.eventbus.impl.DefaultSerializableChecker
 830:             1             24  io.vertx.core.file.impl.FileCache
 831:             1             24  io.vertx.core.file.impl.FileResolverImpl
 832:             1             24  io.vertx.core.impl.AddressResolver
 833:             1             24  io.vertx.core.impl.DeploymentManager
 834:             1             24  io.vertx.core.impl.btc.BlockedThreadChecker
 835:             1             24  io.vertx.core.impl.future.SucceededFuture
 836:             1             24  io.vertx.core.impl.resolver.DnsResolverProvider$1
 837:             1             24  io.vertx.core.net.impl.SSLHelper$CachedProvider
 838:             1             24  io.vertx.core.net.impl.ServerChannelLoadBalancer$WorkerList
 839:             1             24  io.vertx.core.net.impl.ServerID
 840:             1             24  io.vertx.core.net.impl.SslContextUpdate
 841:             1             24  io.vertx.core.net.impl.TCPServerBase$$Lambda$136/0x0000000800d57068
 842:             1             24  io.vertx.core.net.impl.VertxEventLoopGroup
 843:             1             24  io.vertx.core.net.impl.VertxEventLoopGroup$EventLoopHolder
 844:             1             24  io.vertx.core.shareddata.impl.LocalMapImpl
 845:             1             24  io.vertx.ext.web.handler.sockjs.impl.BaseTransport$1
 846:             1             24  io.vertx.ext.web.handler.sockjs.impl.SockJSImpl
 847:             1             24  io.vertx.ext.web.handler.sockjs.impl.SockJSImpl$$Lambda$79/0x0000000800d10200
 848:             1             24  java.io.InputStreamReader (java.base@17.0.2)
 849:             1             24  java.lang.Double (java.base@17.0.2)
 850:             1             24  java.lang.ProcessHandleImpl$$Lambda$123/0x0000000800ce9d20 (java.base@17.0.2)
 851:             1             24  java.lang.StringBuilder (java.base@17.0.2)
 852:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet (java.base@17.0.2)
 853:             1             24  java.lang.invoke.VarHandles$1 (java.base@17.0.2)
 854:             1             24  java.lang.management.DefaultPlatformMBeanProvider$1 (java.management@17.0.2)
 855:             1             24  java.lang.management.DefaultPlatformMBeanProvider$10 (java.management@17.0.2)
 856:             1             24  java.lang.management.DefaultPlatformMBeanProvider$11 (java.management@17.0.2)
 857:             1             24  java.lang.management.DefaultPlatformMBeanProvider$2 (java.management@17.0.2)
 858:             1             24  java.lang.management.DefaultPlatformMBeanProvider$3 (java.management@17.0.2)
 859:             1             24  java.lang.management.DefaultPlatformMBeanProvider$4 (java.management@17.0.2)
 860:             1             24  java.lang.management.DefaultPlatformMBeanProvider$5 (java.management@17.0.2)
 861:             1             24  java.lang.management.DefaultPlatformMBeanProvider$6 (java.management@17.0.2)
 862:             1             24  java.lang.management.DefaultPlatformMBeanProvider$7 (java.management@17.0.2)
 863:             1             24  java.lang.management.DefaultPlatformMBeanProvider$8 (java.management@17.0.2)
 864:             1             24  java.lang.management.DefaultPlatformMBeanProvider$9 (java.management@17.0.2)
 865:             1             24  java.lang.reflect.Proxy$1 (java.base@17.0.2)
 866:             1             24  java.net.Inet6AddressImpl (java.base@17.0.2)
 867:             1             24  java.net.Proxy (java.base@17.0.2)
 868:             1             24  java.net.Socket$SocketInputStream (java.base@17.0.2)
 869:             1             24  java.net.SocketPermissionCollection (java.base@17.0.2)
 870:             1             24  java.security.Policy$PolicyInfo (java.base@17.0.2)
 871:             1             24  java.security.Policy$UnsupportedEmptyCollection (java.base@17.0.2)
 872:             1             24  java.security.ProtectionDomain$JavaSecurityAccessImpl$1 (java.base@17.0.2)
 873:             1             24  java.time.ZoneRegion (java.base@17.0.2)
 874:             1             24  java.time.format.DecimalStyle (java.base@17.0.2)
 875:             1             24  java.time.temporal.IsoFields$Field$1 (java.base@17.0.2)
 876:             1             24  java.time.temporal.IsoFields$Field$2 (java.base@17.0.2)
 877:             1             24  java.time.temporal.IsoFields$Field$3 (java.base@17.0.2)
 878:             1             24  java.time.temporal.IsoFields$Field$4 (java.base@17.0.2)
 879:             1             24  java.time.zone.TzdbZoneRulesProvider (java.base@17.0.2)
 880:             1             24  java.util.Collections$3 (java.base@17.0.2)
 881:             1             24  java.util.Collections$EmptyMap (java.base@17.0.2)
 882:             1             24  java.util.Collections$SynchronizedRandomAccessList (java.base@17.0.2)
 883:             1             24  java.util.Collections$SynchronizedSet (java.base@17.0.2)
 884:             1             24  java.util.Locale$Cache (java.base@17.0.2)
 885:             1             24  java.util.PropertyPermissionCollection (java.base@17.0.2)
 886:             1             24  java.util.ResourceBundle$Control$CandidateListCache (java.base@17.0.2)
 887:             1             24  java.util.ServiceLoader$2 (java.base@17.0.2)
 888:             1             24  java.util.TaskQueue (java.base@17.0.2)
 889:             1             24  java.util.Timer (java.base@17.0.2)
 890:             1             24  java.util.Timer$ThreadReaper (java.base@17.0.2)
 891:             1             24  java.util.concurrent.ConcurrentSkipListMap$Index (java.base@17.0.2)
 892:             1             24  java.util.concurrent.CopyOnWriteArrayList$COWIterator (java.base@17.0.2)
 893:             1             24  java.util.concurrent.Executors$RunnableAdapter (java.base@17.0.2)
 894:             1             24  java.util.regex.Pattern$Ques (java.base@17.0.2)
 895:             1             24  jdk.internal.jimage.ImageReader (java.base@17.0.2)
 896:             1             24  jdk.internal.loader.URLClassPath$FileLoader (java.base@17.0.2)
 897:             1             24  jdk.internal.module.ModuleBootstrap$SafeModuleFinder (java.base@17.0.2)
 898:             1             24  jdk.internal.module.ModuleHashes (java.base@17.0.2)
 899:             1             24  jdk.internal.ref.CleanerImpl (java.base@17.0.2)
 900:             1             24  jdk.management.jfr.internal.FlightRecorderMXBeanProvider$SingleMBeanComponent (jdk.management.jfr@17.0.2)
 901:             1             24  org.slf4j.helpers.BasicMDCAdapter
 902:             1             24  org.slf4j.helpers.BasicMDCAdapter$1
 903:             1             24  org.slf4j.helpers.FormattingTuple
 904:             1             24  org.slf4j.helpers.NOP_FallbackServiceProvider
 905:             1             24  org.slf4j.helpers.SubstituteLoggerFactory
 906:             1             24  org.slf4j.helpers.SubstituteServiceProvider
 907:             1             24  sun.instrument.TransformerManager (java.instrument@17.0.2)
 908:             1             24  sun.management.RuntimeImpl (java.management@17.0.2)
 909:             1             24  sun.management.VMManagementImpl (java.management@17.0.2)
 910:             1             24  sun.nio.ch.Util$BufferCache (java.base@17.0.2)
 911:             1             24  sun.nio.cs.GBK (java.base@17.0.2)
 912:             1             24  sun.nio.cs.ISO_8859_1 (java.base@17.0.2)
 913:             1             24  sun.nio.cs.StandardCharsets (java.base@17.0.2)
 914:             1             24  sun.nio.cs.US_ASCII (java.base@17.0.2)
 915:             1             24  sun.nio.cs.UTF_16 (java.base@17.0.2)
 916:             1             24  sun.nio.cs.UTF_16BE (java.base@17.0.2)
 917:             1             24  sun.nio.cs.UTF_16LE (java.base@17.0.2)
 918:             1             24  sun.nio.cs.UTF_8 (java.base@17.0.2)
 919:             1             24  sun.nio.fs.WindowsFileSystem (java.base@17.0.2)
 920:             1             24  sun.nio.fs.WindowsSecurityDescriptor (java.base@17.0.2)
 921:             1             24  sun.util.cldr.CLDRTimeZoneNameProviderImpl (java.base@17.0.2)
 922:             1             24  sun.util.locale.BaseLocale$Cache (java.base@17.0.2)
 923:             1             24  sun.util.locale.provider.LocaleServiceProviderPool (java.base@17.0.2)
 924:             1             24  sun.util.locale.provider.TimeZoneNameProviderImpl (java.base@17.0.2)
 925:             1             16  [Lch.qos.logback.core.filter.Filter;
 926:             1             16  [Lio.netty.util.AsciiString;
 927:             1             16  [Lio.netty.util.DefaultAttributeMap$DefaultAttribute;
 928:             1             16  [Ljava.lang.constant.Constable; (java.base@17.0.2)
 929:             1             16  [Ljava.nio.file.attribute.FileAttribute; (java.base@17.0.2)
 930:             1             16  [Ljava.security.Provider; (java.base@17.0.2)
 931:             1             16  [Ljava.security.cert.X509Certificate; (java.base@17.0.2)
 932:             1             16  [Ljava.time.zone.ZoneOffsetTransitionRule; (java.base@17.0.2)
 933:             1             16  [Ljavax.security.cert.X509Certificate; (java.base@17.0.2)
 934:             1             16  [Lsun.instrument.TransformerManager$TransformerInfo; (java.instrument@17.0.2)
 935:             1             16  ch.qos.logback.core.joran.spi.ConsoleTarget$1
 936:             1             16  ch.qos.logback.core.joran.spi.ConsoleTarget$2
 937:             1             16  ch.qos.logback.core.spi.AppenderAttachableImpl
 938:             1             16  ch.qos.logback.core.spi.FilterAttachableImpl
 939:             1             16  com.hk.im.server.EventBusServer$$Lambda$77/0x0000000800d0aa90
 940:             1             16  com.sun.jndi.dns.DnsContextFactory (jdk.naming.dns@17.0.2)
 941:             1             16  com.sun.jndi.dns.DnsNameParser (jdk.naming.dns@17.0.2)
 942:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl (jdk.management@17.0.2)
 943:             1             16  com.sun.management.internal.PlatformMBeanProviderImpl$$Lambda$34/0x0000000800c7b550 (jdk.management@17.0.2)
 944:             1             16  com.sun.naming.internal.VersionHelper (java.naming@17.0.2)
 945:             1             16  com.sun.naming.internal.VersionHelper$$Lambda$51/0x0000000800cd11d8 (java.naming@17.0.2)
 946:             1             16  com.sun.naming.internal.VersionHelper$$Lambda$52/0x0000000800cd13f0 (java.naming@17.0.2)
 947:             1             16  com.sun.naming.internal.VersionHelper$$Lambda$53/0x0000000800cd1608 (java.naming@17.0.2)
 948:             1             16  io.netty.buffer.AbstractReferenceCountedByteBuf$1
 949:             1             16  io.netty.buffer.ByteBufUtil$1
 950:             1             16  io.netty.buffer.ByteBufUtil$2
 951:             1             16  io.netty.channel.ChannelFutureListener$1
 952:             1             16  io.netty.channel.ChannelFutureListener$2
 953:             1             16  io.netty.channel.ChannelFutureListener$3
 954:             1             16  io.netty.channel.ChannelHandlerMask$1
 955:             1             16  io.netty.channel.ChannelOutboundBuffer$1
 956:             1             16  io.netty.channel.DefaultChannelPipeline$1
 957:             1             16  io.netty.channel.DefaultMessageSizeEstimator
 958:             1             16  io.netty.channel.DefaultMessageSizeEstimator$HandleImpl
 959:             1             16  io.netty.channel.DefaultSelectStrategy
 960:             1             16  io.netty.channel.DefaultSelectStrategyFactory
 961:             1             16  io.netty.channel.VoidChannelPromise$1
 962:             1             16  io.netty.channel.group.DefaultChannelGroup$1
 963:             1             16  io.netty.channel.group.VoidChannelGroupFuture
 964:             1             16  io.netty.channel.nio.AbstractNioChannel$1
 965:             1             16  io.netty.handler.codec.dns.DefaultDnsRecordDecoder
 966:             1             16  io.netty.handler.codec.dns.DefaultDnsRecordEncoder
 967:             1             16  io.netty.resolver.HostsFileEntriesProvider$ParserImpl
 968:             1             16  io.netty.resolver.dns.AuthoritativeDnsServerCacheAdapter
 969:             1             16  io.netty.resolver.dns.Cache$1
 970:             1             16  io.netty.resolver.dns.DefaultDnsServerAddressStreamProvider
 971:             1             16  io.netty.resolver.dns.NoopDnsQueryLifecycleObserverFactory
 972:             1             16  io.netty.util.AsciiString$1
 973:             1             16  io.netty.util.AsciiString$2
 974:             1             16  io.netty.util.NettyRuntime$AvailableProcessorsHolder
 975:             1             16  io.netty.util.collection.IntObjectHashMap$1
 976:             1             16  io.netty.util.collection.IntObjectHashMap$EntrySet
 977:             1             16  io.netty.util.collection.IntObjectHashMap$KeySet
 978:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$1
 979:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$2
 980:             1             16  io.netty.util.concurrent.DefaultEventExecutorChooserFactory
 981:             1             16  io.netty.util.concurrent.DefaultPromise$CauseHolder
 982:             1             16  io.netty.util.concurrent.FastThreadLocal
 983:             1             16  io.netty.util.concurrent.GlobalEventExecutor$1
 984:             1             16  io.netty.util.concurrent.GlobalEventExecutor$TaskRunner
 985:             1             16  io.netty.util.concurrent.RejectedExecutionHandlers$1
 986:             1             16  io.netty.util.concurrent.SingleThreadEventExecutor$1
 987:             1             16  io.netty.util.internal.CleanerJava9
 988:             1             16  io.netty.util.internal.PlatformDependent$1
 989:             1             16  io.netty.util.internal.PlatformDependent$2
 990:             1             16  io.netty.util.internal.TypeParameterMatcher$1
 991:             1             16  io.vertx.core.buffer.impl.BufferImpl
 992:             1             16  io.vertx.core.eventbus.EventBus$$Lambda$64/0x0000000800cbb9f8
 993:             1             16  io.vertx.core.eventbus.impl.CodecManager$$Lambda$65/0x0000000800cbf538
 994:             1             16  io.vertx.core.eventbus.impl.CodecManager$$Lambda$66/0x0000000800cbf770
 995:             1             16  io.vertx.core.eventbus.impl.DefaultSerializableChecker$$Lambda$63/0x0000000800cbb5d0
 996:             1             16  io.vertx.core.eventbus.impl.codecs.BooleanMessageCodec
 997:             1             16  io.vertx.core.eventbus.impl.codecs.BufferMessageCodec
 998:             1             16  io.vertx.core.eventbus.impl.codecs.ByteArrayMessageCodec
 999:             1             16  io.vertx.core.eventbus.impl.codecs.ByteMessageCodec
1000:             1             16  io.vertx.core.eventbus.impl.codecs.CharMessageCodec
1001:             1             16  io.vertx.core.eventbus.impl.codecs.ClusterSerializableCodec
1002:             1             16  io.vertx.core.eventbus.impl.codecs.DoubleMessageCodec
1003:             1             16  io.vertx.core.eventbus.impl.codecs.FloatMessageCodec
1004:             1             16  io.vertx.core.eventbus.impl.codecs.IntMessageCodec
1005:             1             16  io.vertx.core.eventbus.impl.codecs.JsonArrayMessageCodec
1006:             1             16  io.vertx.core.eventbus.impl.codecs.JsonObjectMessageCodec
1007:             1             16  io.vertx.core.eventbus.impl.codecs.LongMessageCodec
1008:             1             16  io.vertx.core.eventbus.impl.codecs.NullMessageCodec
1009:             1             16  io.vertx.core.eventbus.impl.codecs.PingMessageCodec
1010:             1             16  io.vertx.core.eventbus.impl.codecs.ReplyExceptionMessageCodec
1011:             1             16  io.vertx.core.eventbus.impl.codecs.SerializableCodec
1012:             1             16  io.vertx.core.eventbus.impl.codecs.ShortMessageCodec
1013:             1             16  io.vertx.core.eventbus.impl.codecs.StringMessageCodec
1014:             1             16  io.vertx.core.file.CopyOptions
1015:             1             16  io.vertx.core.file.impl.FileCache$$Lambda$43/0x0000000800c335d0
1016:             1             16  io.vertx.core.file.impl.WindowsFileSystem
1017:             1             16  io.vertx.core.http.HttpServerRequest$$Lambda$107/0x0000000800d39900
1018:             1             16  io.vertx.core.http.impl.HttpServerImpl$$Lambda$106/0x0000000800d38430
1019:             1             16  io.vertx.core.http.impl.HttpServerImpl$$Lambda$108/0x0000000800d39b18
1020:             1             16  io.vertx.core.http.impl.HttpServerImpl$$Lambda$74/0x0000000800d0cc08
1021:             1             16  io.vertx.core.impl.ConcurrentHashSet
1022:             1             16  io.vertx.core.impl.DeploymentManager$$Lambda$70/0x0000000800d03500
1023:             1             16  io.vertx.core.impl.DeploymentManager$$Lambda$73/0x0000000800d050c0
1024:             1             16  io.vertx.core.impl.JavaVerticleFactory
1025:             1             16  io.vertx.core.impl.LoaderManager
1026:             1             16  io.vertx.core.impl.btc.BlockedThreadChecker$$Lambda$44/0x0000000800c86520
1027:             1             16  io.vertx.core.impl.resolver.DnsResolverProvider$$Lambda$60/0x0000000800ca78b8
1028:             1             16  io.vertx.core.impl.resolver.DnsResolverProvider$$Lambda$61/0x0000000800cb98a0
1029:             1             16  io.vertx.core.impl.resolver.DnsResolverProvider$$Lambda$62/0x0000000800cb9ec8
1030:             1             16  io.vertx.core.impl.transports.JDKTransport
1031:             1             16  io.vertx.core.impl.transports.JDKTransport$$Lambda$116/0x0000000800d47cd8
1032:             1             16  io.vertx.core.json.JsonObject
1033:             1             16  io.vertx.core.json.impl.JsonUtil$$Lambda$23/0x0000000800c1e928
1034:             1             16  io.vertx.core.logging.SLF4JLogDelegateFactory
1035:             1             16  io.vertx.core.net.impl.SSLHelper$$Lambda$110/0x0000000800d3c8e0
1036:             1             16  io.vertx.core.net.impl.SSLHelper$$Lambda$112/0x0000000800d3fcb0
1037:             1             16  io.vertx.core.net.impl.SSLHelper$$Lambda$113/0x0000000800d40420
1038:             1             16  io.vertx.core.net.impl.TCPServerBase$$Lambda$109/0x0000000800d39f90
1039:             1             16  io.vertx.core.net.impl.VertxEventLoopGroup$1
1040:             1             16  io.vertx.core.shareddata.impl.LocalAsyncLocks
1041:             1             16  io.vertx.core.spi.ExecutorServiceFactory$$Lambda$25/0x0000000800c25760
1042:             1             16  io.vertx.core.spi.VertxThreadFactory$1
1043:             1             16  io.vertx.core.spi.tracing.VertxTracer$1
1044:             1             16  io.vertx.ext.web.handler.sockjs.impl.EventSourceTransport$$Lambda$85/0x0000000800d31a70
1045:             1             16  io.vertx.ext.web.handler.sockjs.impl.HtmlFileTransport$$Lambda$87/0x0000000800d31ec0
1046:             1             16  io.vertx.ext.web.handler.sockjs.impl.JsonPTransport$$Lambda$88/0x0000000800d32310
1047:             1             16  io.vertx.ext.web.handler.sockjs.impl.JsonPTransport$$Lambda$89/0x0000000800d32540
1048:             1             16  io.vertx.ext.web.handler.sockjs.impl.RawWebSocketTransport$$Lambda$92/0x0000000800d32ff0
1049:             1             16  io.vertx.ext.web.handler.sockjs.impl.RawWebSocketTransport$$Lambda$93/0x0000000800d33220
1050:             1             16  io.vertx.ext.web.handler.sockjs.impl.SockJSImpl$$Lambda$78/0x0000000800d09c28
1051:             1             16  io.vertx.ext.web.handler.sockjs.impl.SockJSImpl$1
1052:             1             16  io.vertx.ext.web.handler.sockjs.impl.WebSocketTransport$$Lambda$90/0x0000000800d32990
1053:             1             16  io.vertx.ext.web.handler.sockjs.impl.WebSocketTransport$$Lambda$91/0x0000000800d32bc0
1054:             1             16  io.vertx.ext.web.handler.sockjs.impl.XhrTransport$$Lambda$82/0x0000000800d311c0
1055:             1             16  io.vertx.ext.web.handler.sockjs.impl.XhrTransport$$Lambda$83/0x0000000800d313f0
1056:             1             16  io.vertx.ext.web.handler.sockjs.impl.XhrTransport$$Lambda$84/0x0000000800d31620
1057:             1             16  io.vertx.ext.web.impl.HeaderParser$$Lambda$100/0x0000000800d379d0
1058:             1             16  io.vertx.ext.web.impl.RouteImpl$$Lambda$94/0x0000000800d33448
1059:             1             16  io.vertx.ext.web.impl.RouteImpl$$Lambda$95/0x0000000800d33668
1060:             1             16  io.vertx.ext.web.impl.RouteImpl$$Lambda$96/0x0000000800d33888
1061:             1             16  io.vertx.ext.web.impl.RouterState$$Lambda$75/0x0000000800d0e230
1062:             1             16  java.io.FileDescriptor$1 (java.base@17.0.2)
1063:             1             16  java.io.FilePermission$1 (java.base@17.0.2)
1064:             1             16  java.io.RandomAccessFile$2 (java.base@17.0.2)
1065:             1             16  java.io.WinNTFileSystem$$Lambda$105/0x0000000800ce2a60 (java.base@17.0.2)
1066:             1             16  java.lang.ApplicationShutdownHooks$1 (java.base@17.0.2)
1067:             1             16  java.lang.CharacterData00 (java.base@17.0.2)
1068:             1             16  java.lang.CharacterDataLatin1 (java.base@17.0.2)
1069:             1             16  java.lang.Float (java.base@17.0.2)
1070:             1             16  java.lang.Module$$Lambda$128/0x0000000800cf0210 (java.base@17.0.2)
1071:             1             16  java.lang.ProcessEnvironment$EntryComparator (java.base@17.0.2)
1072:             1             16  java.lang.ProcessEnvironment$NameComparator (java.base@17.0.2)
1073:             1             16  java.lang.ProcessHandleImpl$$Lambda$122/0x0000000800ce9b08 (java.base@17.0.2)
1074:             1             16  java.lang.Runtime (java.base@17.0.2)
1075:             1             16  java.lang.String$CaseInsensitiveComparator (java.base@17.0.2)
1076:             1             16  java.lang.System$2 (java.base@17.0.2)
1077:             1             16  java.lang.Terminator$1 (java.base@17.0.2)
1078:             1             16  java.lang.invoke.ClassSpecializer$1 (java.base@17.0.2)
1079:             1             16  java.lang.invoke.MemberName$Factory (java.base@17.0.2)
1080:             1             16  java.lang.invoke.MethodHandleImpl$1 (java.base@17.0.2)
1081:             1             16  java.lang.invoke.StringConcatFactory$1 (java.base@17.0.2)
1082:             1             16  java.lang.invoke.StringConcatFactory$2 (java.base@17.0.2)
1083:             1             16  java.lang.invoke.StringConcatFactory$3 (java.base@17.0.2)
1084:             1             16  java.lang.invoke.VarHandle$1 (java.base@17.0.2)
1085:             1             16  java.lang.invoke.VarHandleByteArrayAsInts$ArrayHandle$$Lambda$28/0x0000000800c70358 (java.base@17.0.2)
1086:             1             16  java.lang.invoke.VarHandleByteArrayAsLongs$ArrayHandle$$Lambda$29/0x0000000800c70ca0 (java.base@17.0.2)
1087:             1             16  java.lang.management.DefaultPlatformMBeanProvider (java.management@17.0.2)
1088:             1             16  java.lang.management.ManagementFactory$$Lambda$33/0x0000000800c783a8 (java.management@17.0.2)
1089:             1             16  java.lang.module.ModuleDescriptor$1 (java.base@17.0.2)
1090:             1             16  java.lang.module.ModuleDescriptor$Builder$$Lambda$34/0x80000003a (java.base@17.0.2)
1091:             1             16  java.lang.ref.Cleaner (java.base@17.0.2)
1092:             1             16  java.lang.ref.Cleaner$1 (java.base@17.0.2)
1093:             1             16  java.lang.ref.Reference$1 (java.base@17.0.2)
1094:             1             16  java.lang.reflect.Proxy$$Lambda$125/0x0000000800cef060 (java.base@17.0.2)
1095:             1             16  java.lang.reflect.Proxy$ProxyBuilder$$Lambda$126/0x0000000800cef8d8 (java.base@17.0.2)
1096:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$131/0x0000000800cf0db0 (java.base@17.0.2)
1097:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$132/0x0000000800cf0fe8 (java.base@17.0.2)
1098:             1             16  java.lang.reflect.ReflectAccess (java.base@17.0.2)
1099:             1             16  java.net.InetAddress$1 (java.base@17.0.2)
1100:             1             16  java.net.InetAddress$PlatformNameService (java.base@17.0.2)
1101:             1             16  java.net.SocketImpl$$Lambda$14/0x0000000800c478f8 (java.base@17.0.2)
1102:             1             16  java.net.URI$1 (java.base@17.0.2)
1103:             1             16  java.net.URL$3 (java.base@17.0.2)
1104:             1             16  java.net.URL$DefaultFactory (java.base@17.0.2)
1105:             1             16  java.nio.Bits$1 (java.base@17.0.2)
1106:             1             16  java.nio.Buffer$1 (java.base@17.0.2)
1107:             1             16  java.nio.channels.spi.SelectorProvider$Holder$$Lambda$46/0x0000000800c3e180 (java.base@17.0.2)
1108:             1             16  java.nio.file.Files$AcceptAllFilter (java.base@17.0.2)
1109:             1             16  java.security.AllPermission (java.base@17.0.2)
1110:             1             16  java.security.ProtectionDomain$JavaSecurityAccessImpl (java.base@17.0.2)
1111:             1             16  java.time.Clock$SystemClock (java.base@17.0.2)
1112:             1             16  java.time.chrono.IsoChronology (java.base@17.0.2)
