 num     #instances         #bytes  class name (module)
1124:             1             16  io.netty.handler.codec.dns.DefaultDnsRecordDecoder
1125:             1             16  io.netty.handler.codec.dns.DefaultDnsRecordEncoder
1126:             1             16  io.netty.resolver.HostsFileEntriesProvider$ParserImpl
1127:             1             16  io.netty.resolver.dns.AuthoritativeDnsServerCacheAdapter
1128:             1             16  io.netty.resolver.dns.Cache$1
1129:             1             16  io.netty.resolver.dns.DefaultDnsServerAddressStreamProvider
1130:             1             16  io.netty.resolver.dns.NoopDnsQueryLifecycleObserverFactory
1131:             1             16  io.netty.util.AsciiString$1
1132:             1             16  io.netty.util.AsciiString$2
1133:             1             16  io.netty.util.NettyRuntime$AvailableProcessorsHolder
1134:             1             16  io.netty.util.collection.IntObjectHashMap$1
1135:             1             16  io.netty.util.collection.IntObjectHashMap$EntrySet
1136:             1             16  io.netty.util.collection.IntObjectHashMap$KeySet
1137:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$1
1138:             1             16  io.netty.util.concurrent.AbstractScheduledEventExecutor$2
1139:             1             16  io.netty.util.concurrent.DefaultEventExecutorChooserFactory
1140:             1             16  io.netty.util.concurrent.DefaultPromise$CauseHolder
1141:             1             16  io.netty.util.concurrent.FastThreadLocal
1142:             1             16  io.netty.util.concurrent.GlobalEventExecutor$1
1143:             1             16  io.netty.util.concurrent.GlobalEventExecutor$TaskRunner
1144:             1             16  io.netty.util.concurrent.RejectedExecutionHandlers$1
1145:             1             16  io.netty.util.concurrent.SingleThreadEventExecutor$1
1146:             1             16  io.netty.util.internal.CleanerJava9
1147:             1             16  io.netty.util.internal.PlatformDependent$1
1148:             1             16  io.netty.util.internal.PlatformDependent$2
1149:             1             16  io.netty.util.internal.SocketUtils$7
1150:             1             16  io.netty.util.internal.TypeParameterMatcher$1
1151:             1             16  io.vertx.core.buffer.impl.BufferImpl
1152:             1             16  io.vertx.core.eventbus.EventBus$$Lambda$69/0x0000000800cbba58
1153:             1             16  io.vertx.core.eventbus.impl.CodecManager$$Lambda$70/0x0000000800cbf598
1154:             1             16  io.vertx.core.eventbus.impl.CodecManager$$Lambda$71/0x0000000800cbf7d0
1155:             1             16  io.vertx.core.eventbus.impl.DefaultSerializableChecker$$Lambda$68/0x0000000800cbb630
1156:             1             16  io.vertx.core.eventbus.impl.codecs.BooleanMessageCodec
1157:             1             16  io.vertx.core.eventbus.impl.codecs.BufferMessageCodec
1158:             1             16  io.vertx.core.eventbus.impl.codecs.ByteArrayMessageCodec
1159:             1             16  io.vertx.core.eventbus.impl.codecs.ByteMessageCodec
1160:             1             16  io.vertx.core.eventbus.impl.codecs.CharMessageCodec
1161:             1             16  io.vertx.core.eventbus.impl.codecs.ClusterSerializableCodec
1162:             1             16  io.vertx.core.eventbus.impl.codecs.DoubleMessageCodec
1163:             1             16  io.vertx.core.eventbus.impl.codecs.FloatMessageCodec
1164:             1             16  io.vertx.core.eventbus.impl.codecs.IntMessageCodec
1165:             1             16  io.vertx.core.eventbus.impl.codecs.JsonArrayMessageCodec
1166:             1             16  io.vertx.core.eventbus.impl.codecs.JsonObjectMessageCodec
1167:             1             16  io.vertx.core.eventbus.impl.codecs.LongMessageCodec
1168:             1             16  io.vertx.core.eventbus.impl.codecs.NullMessageCodec
1169:             1             16  io.vertx.core.eventbus.impl.codecs.PingMessageCodec
1170:             1             16  io.vertx.core.eventbus.impl.codecs.ReplyExceptionMessageCodec
1171:             1             16  io.vertx.core.eventbus.impl.codecs.SerializableCodec
1172:             1             16  io.vertx.core.eventbus.impl.codecs.ShortMessageCodec
1173:             1             16  io.vertx.core.eventbus.impl.codecs.StringMessageCodec
1174:             1             16  io.vertx.core.file.CopyOptions
1175:             1             16  io.vertx.core.file.impl.FileCache$$Lambda$48/0x0000000800c33d58
1176:             1             16  io.vertx.core.file.impl.WindowsFileSystem
1177:             1             16  io.vertx.core.http.HttpServerRequest$$Lambda$115/0x0000000800d396c0
1178:             1             16  io.vertx.core.http.impl.HttpServerImpl$$Lambda$114/0x0000000800d381f0
1179:             1             16  io.vertx.core.http.impl.HttpServerImpl$$Lambda$116/0x0000000800d398d8
1180:             1             16  io.vertx.core.http.impl.HttpServerImpl$$Lambda$81/0x0000000800d0d0c0
1181:             1             16  io.vertx.core.impl.ConcurrentHashSet
1182:             1             16  io.vertx.core.impl.DeploymentManager$$Lambda$75/0x0000000800d03500
1183:             1             16  io.vertx.core.impl.DeploymentManager$$Lambda$78/0x0000000800d050c0
1184:             1             16  io.vertx.core.impl.JavaVerticleFactory
1185:             1             16  io.vertx.core.impl.LoaderManager
1186:             1             16  io.vertx.core.impl.btc.BlockedThreadChecker$$Lambda$49/0x0000000800c86b90
1187:             1             16  io.vertx.core.impl.resolver.DnsResolverProvider$$Lambda$65/0x0000000800ca7ab0
1188:             1             16  io.vertx.core.impl.resolver.DnsResolverProvider$$Lambda$66/0x0000000800cb9900
1189:             1             16  io.vertx.core.impl.resolver.DnsResolverProvider$$Lambda$67/0x0000000800cb9f28
1190:             1             16  io.vertx.core.impl.transports.JDKTransport
1191:             1             16  io.vertx.core.impl.transports.JDKTransport$$Lambda$123/0x0000000800d47ae0
1192:             1             16  io.vertx.core.json.impl.JsonUtil$$Lambda$28/0x0000000800c1f060
1193:             1             16  io.vertx.core.logging.SLF4JLogDelegateFactory
1194:             1             16  io.vertx.core.net.impl.SSLHelper$$Lambda$118/0x0000000800d3c6a0
1195:             1             16  io.vertx.core.net.impl.SSLHelper$$Lambda$120/0x0000000800d3fa70
1196:             1             16  io.vertx.core.net.impl.SSLHelper$$Lambda$121/0x0000000800d40218
1197:             1             16  io.vertx.core.net.impl.TCPServerBase$$Lambda$117/0x0000000800d39d50
1198:             1             16  io.vertx.core.net.impl.VertxEventLoopGroup$1
1199:             1             16  io.vertx.core.shareddata.impl.LocalAsyncLocks
1200:             1             16  io.vertx.core.shareddata.impl.SharedDataImpl$$Lambda$83/0x0000000800d0f910
1201:             1             16  io.vertx.core.spi.ExecutorServiceFactory$$Lambda$30/0x0000000800c21d18
1202:             1             16  io.vertx.core.spi.VertxThreadFactory$1
1203:             1             16  io.vertx.core.spi.tracing.VertxTracer$1
1204:             1             16  io.vertx.ext.web.handler.sockjs.impl.EventSourceTransport$$Lambda$93/0x0000000800d32530
1205:             1             16  io.vertx.ext.web.handler.sockjs.impl.HtmlFileTransport$$Lambda$95/0x0000000800d32980
1206:             1             16  io.vertx.ext.web.handler.sockjs.impl.JsonPTransport$$Lambda$96/0x0000000800d32dd0
1207:             1             16  io.vertx.ext.web.handler.sockjs.impl.JsonPTransport$$Lambda$97/0x0000000800d33000
1208:             1             16  io.vertx.ext.web.handler.sockjs.impl.RawWebSocketTransport$$Lambda$100/0x0000000800d33ab0
1209:             1             16  io.vertx.ext.web.handler.sockjs.impl.RawWebSocketTransport$$Lambda$101/0x0000000800d33ce0
1210:             1             16  io.vertx.ext.web.handler.sockjs.impl.SockJSImpl$$Lambda$85/0x0000000800d10230
1211:             1             16  io.vertx.ext.web.handler.sockjs.impl.SockJSImpl$1
1212:             1             16  io.vertx.ext.web.handler.sockjs.impl.WebSocketTransport$$Lambda$98/0x0000000800d33450
1213:             1             16  io.vertx.ext.web.handler.sockjs.impl.WebSocketTransport$$Lambda$99/0x0000000800d33680
1214:             1             16  io.vertx.ext.web.handler.sockjs.impl.XhrTransport$$Lambda$90/0x0000000800d31c80
1215:             1             16  io.vertx.ext.web.handler.sockjs.impl.XhrTransport$$Lambda$91/0x0000000800d31eb0
1216:             1             16  io.vertx.ext.web.handler.sockjs.impl.XhrTransport$$Lambda$92/0x0000000800d320e0
1217:             1             16  io.vertx.ext.web.impl.HeaderParser$$Lambda$108/0x0000000800d36328
1218:             1             16  io.vertx.ext.web.impl.RouteImpl$$Lambda$102/0x0000000800d33f08
1219:             1             16  io.vertx.ext.web.impl.RouteImpl$$Lambda$103/0x0000000800d34128
1220:             1             16  io.vertx.ext.web.impl.RouteImpl$$Lambda$104/0x0000000800d34348
1221:             1             16  io.vertx.ext.web.impl.RouterState$$Lambda$82/0x0000000800d0e6e8
1222:             1             16  java.io.FileDescriptor$1 (java.base@17.0.2)
1223:             1             16  java.io.FilePermission$1 (java.base@17.0.2)
1224:             1             16  java.io.RandomAccessFile$2 (java.base@17.0.2)
1225:             1             16  java.io.WinNTFileSystem$$Lambda$111/0x0000000800ce5440 (java.base@17.0.2)
1226:             1             16  java.io.WinNTFileSystem$$Lambda$112/0x0000000800ce5b50 (java.base@17.0.2)
1227:             1             16  java.io.WinNTFileSystem$$Lambda$113/0x0000000800ce5f90 (java.base@17.0.2)
1228:             1             16  java.lang.ApplicationShutdownHooks$1 (java.base@17.0.2)
1229:             1             16  java.lang.CharacterData00 (java.base@17.0.2)
1230:             1             16  java.lang.CharacterDataLatin1 (java.base@17.0.2)
1231:             1             16  java.lang.Float (java.base@17.0.2)
1232:             1             16  java.lang.Module$$Lambda$131/0x0000000800cf0cf8 (java.base@17.0.2)
1233:             1             16  java.lang.ProcessEnvironment$EntryComparator (java.base@17.0.2)
1234:             1             16  java.lang.ProcessEnvironment$NameComparator (java.base@17.0.2)
1235:             1             16  java.lang.ProcessHandleImpl$$Lambda$125/0x0000000800cea5f0 (java.base@17.0.2)
1236:             1             16  java.lang.Runtime (java.base@17.0.2)
1237:             1             16  java.lang.String$CaseInsensitiveComparator (java.base@17.0.2)
1238:             1             16  java.lang.System$2 (java.base@17.0.2)
1239:             1             16  java.lang.Terminator$1 (java.base@17.0.2)
1240:             1             16  java.lang.invoke.ClassSpecializer$1 (java.base@17.0.2)
1241:             1             16  java.lang.invoke.MemberName$Factory (java.base@17.0.2)
1242:             1             16  java.lang.invoke.MethodHandleImpl$1 (java.base@17.0.2)
1243:             1             16  java.lang.invoke.StringConcatFactory$1 (java.base@17.0.2)
1244:             1             16  java.lang.invoke.StringConcatFactory$2 (java.base@17.0.2)
1245:             1             16  java.lang.invoke.StringConcatFactory$3 (java.base@17.0.2)
1246:             1             16  java.lang.invoke.VarHandle$1 (java.base@17.0.2)
1247:             1             16  java.lang.invoke.VarHandleByteArrayAsInts$ArrayHandle$$Lambda$33/0x0000000800c73050 (java.base@17.0.2)
1248:             1             16  java.lang.invoke.VarHandleByteArrayAsLongs$ArrayHandle$$Lambda$34/0x0000000800c73998 (java.base@17.0.2)
1249:             1             16  java.lang.management.DefaultPlatformMBeanProvider (java.management@17.0.2)
1250:             1             16  java.lang.management.ManagementFactory$$Lambda$38/0x0000000800c7b0a0 (java.management@17.0.2)
1251:             1             16  java.lang.module.ModuleDescriptor$1 (java.base@17.0.2)
1252:             1             16  java.lang.module.ModuleDescriptor$Builder$$Lambda$34/0x80000003a (java.base@17.0.2)
1253:             1             16  java.lang.ref.Cleaner (java.base@17.0.2)
1254:             1             16  java.lang.ref.Cleaner$1 (java.base@17.0.2)
1255:             1             16  java.lang.ref.Reference$1 (java.base@17.0.2)
1256:             1             16  java.lang.reflect.Proxy$$Lambda$128/0x0000000800cefb48 (java.base@17.0.2)
1257:             1             16  java.lang.reflect.Proxy$ProxyBuilder$$Lambda$129/0x0000000800cf03c0 (java.base@17.0.2)
1258:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$134/0x0000000800cf1898 (java.base@17.0.2)
1259:             1             16  java.lang.reflect.ProxyGenerator$$Lambda$135/0x0000000800cf1ad0 (java.base@17.0.2)
1260:             1             16  java.lang.reflect.ReflectAccess (java.base@17.0.2)
1261:             1             16  java.net.InetAddress$1 (java.base@17.0.2)
1262:             1             16  java.net.InetAddress$PlatformNameService (java.base@17.0.2)
1263:             1             16  java.net.SocketImpl$$Lambda$19/0x0000000800c4b4f0 (java.base@17.0.2)
1264:             1             16  java.net.URI$1 (java.base@17.0.2)
1265:             1             16  java.net.URL$3 (java.base@17.0.2)
1266:             1             16  java.net.URL$DefaultFactory (java.base@17.0.2)
1267:             1             16  java.nio.Bits$1 (java.base@17.0.2)
1268:             1             16  java.nio.Buffer$1 (java.base@17.0.2)
1269:             1             16  java.nio.channels.spi.SelectorProvider$Holder$$Lambda$51/0x0000000800cc1040 (java.base@17.0.2)
1270:             1             16  java.nio.file.Files$AcceptAllFilter (java.base@17.0.2)
1271:             1             16  java.security.AllPermission (java.base@17.0.2)
1272:             1             16  java.security.ProtectionDomain$JavaSecurityAccessImpl (java.base@17.0.2)
1273:             1             16  java.time.Clock$SystemClock (java.base@17.0.2)
1274:             1             16  java.time.chrono.IsoChronology (java.base@17.0.2)
1275:             1             16  java.time.format.DateTimeFormatter$$Lambda$49/0x800000057 (java.base@17.0.2)
1276:             1             16  java.time.format.DateTimeFormatter$$Lambda$50/0x800000058 (java.base@17.0.2)
1277:             1             16  java.time.format.DateTimeFormatterBuilder$$Lambda$48/0x800000056 (java.base@17.0.2)
1278:             1             16  java.time.format.DateTimeFormatterBuilder$InstantPrinterParser (java.base@17.0.2)
1279:             1             16  java.time.format.DateTimeTextProvider (java.base@17.0.2)
1280:             1             16  java.time.format.DateTimeTextProvider$1 (java.base@17.0.2)
1281:             1             16  java.time.temporal.TemporalQueries$1 (java.base@17.0.2)
1282:             1             16  java.time.temporal.TemporalQueries$2 (java.base@17.0.2)
1283:             1             16  java.time.temporal.TemporalQueries$3 (java.base@17.0.2)
1284:             1             16  java.time.temporal.TemporalQueries$4 (java.base@17.0.2)
1285:             1             16  java.time.temporal.TemporalQueries$5 (java.base@17.0.2)
1286:             1             16  java.time.temporal.TemporalQueries$6 (java.base@17.0.2)
1287:             1             16  java.time.temporal.TemporalQueries$7 (java.base@17.0.2)
1288:             1             16  java.util.Collections$EmptyEnumeration (java.base@17.0.2)
1289:             1             16  java.util.Collections$EmptyIterator (java.base@17.0.2)
1290:             1             16  java.util.Collections$EmptyList (java.base@17.0.2)
1291:             1             16  java.util.Collections$EmptySet (java.base@17.0.2)
1292:             1             16  java.util.Collections$UnmodifiableCollection (java.base@17.0.2)
1293:             1             16  java.util.EnumMap$1 (java.base@17.0.2)
1294:             1             16  java.util.Hashtable$KeySet (java.base@17.0.2)
1295:             1             16  java.util.ResourceBundle$1 (java.base@17.0.2)
1296:             1             16  java.util.ResourceBundle$Control (java.base@17.0.2)
1297:             1             16  java.util.Spliterators$EmptySpliterator$OfDouble (java.base@17.0.2)
1298:             1             16  java.util.Spliterators$EmptySpliterator$OfInt (java.base@17.0.2)
1299:             1             16  java.util.Spliterators$EmptySpliterator$OfLong (java.base@17.0.2)
1300:             1             16  java.util.Spliterators$EmptySpliterator$OfRef (java.base@17.0.2)
1301:             1             16  java.util.WeakHashMap$EntrySet (java.base@17.0.2)
1302:             1             16  java.util.concurrent.ConcurrentSkipListMap$KeySet (java.base@17.0.2)
1303:             1             16  java.util.concurrent.ConcurrentSkipListSet (java.base@17.0.2)
1304:             1             16  java.util.concurrent.SynchronousQueue$TransferStack (java.base@17.0.2)
1305:             1             16  java.util.concurrent.ThreadPoolExecutor$AbortPolicy (java.base@17.0.2)
1306:             1             16  java.util.jar.JavaUtilJarAccessImpl (java.base@17.0.2)
1307:             1             16  java.util.regex.CharPredicates$$Lambda$20/0x800000029 (java.base@17.0.2)
1308:             1             16  java.util.regex.CharPredicates$$Lambda$47/0x800000055 (java.base@17.0.2)
1309:             1             16  java.util.regex.Pattern$$Lambda$94/0x0000000800ce4b90 (java.base@17.0.2)
1310:             1             16  java.util.regex.Pattern$Begin (java.base@17.0.2)
1311:             1             16  java.util.regex.Pattern$LastNode (java.base@17.0.2)
1312:             1             16  java.util.regex.Pattern$Node (java.base@17.0.2)
1313:             1             16  java.util.stream.Collectors$$Lambda$44/0x0000000800c3c978 (java.base@17.0.2)
1314:             1             16  java.util.stream.Collectors$$Lambda$45/0x0000000800c3cb90 (java.base@17.0.2)
1315:             1             16  java.util.stream.Collectors$$Lambda$46/0x0000000800c3cdb8 (java.base@17.0.2)
1316:             1             16  java.util.stream.Collectors$$Lambda$5/0x800000010 (java.base@17.0.2)
1317:             1             16  java.util.stream.Collectors$$Lambda$6/0x800000011 (java.base@17.0.2)
1318:             1             16  java.util.stream.Collectors$$Lambda$7/0x800000016 (java.base@17.0.2)
1319:             1             16  java.util.stream.Collectors$$Lambda$8/0x800000017 (java.base@17.0.2)
1320:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$11/0x80000001a (java.base@17.0.2)
1321:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$12/0x80000001b (java.base@17.0.2)
1322:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$13/0x80000001c (java.base@17.0.2)
1323:             1             16  java.util.stream.FindOps$FindSink$OfRef$$Lambda$14/0x80000001d (java.base@17.0.2)
1324:             1             16  java.util.stream.Nodes$EmptyNode$OfDouble (java.base@17.0.2)
1325:             1             16  java.util.stream.Nodes$EmptyNode$OfInt (java.base@17.0.2)
1326:             1             16  java.util.stream.Nodes$EmptyNode$OfLong (java.base@17.0.2)
1327:             1             16  java.util.stream.Nodes$EmptyNode$OfRef (java.base@17.0.2)
1328:             1             16  java.util.zip.ZipFile$1 (java.base@17.0.2)
1329:             1             16  javax.naming.spi.NamingManager$$Lambda$62/0x0000000800cd5cc8 (java.naming@17.0.2)
1330:             1             16  javax.naming.spi.NamingManager$$Lambda$64/0x0000000800cd9088 (java.naming@17.0.2)
1331:             1             16  jdk.internal.jimage.ImageReaderFactory$1 (java.base@17.0.2)
1332:             1             16  jdk.internal.jimage.ImageStringsReader (java.base@17.0.2)
1333:             1             16  jdk.internal.jimage.decompressor.Decompressor (java.base@17.0.2)
1334:             1             16  jdk.internal.math.FloatingDecimal$1 (java.base@17.0.2)
1335:             1             16  jdk.internal.misc.ScopedMemoryAccess (java.base@17.0.2)
1336:             1             16  jdk.internal.misc.TerminatingThreadLocal$1 (java.base@17.0.2)
1337:             1             16  jdk.internal.misc.Unsafe (java.base@17.0.2)
1338:             1             16  jdk.internal.module.DefaultRoots$$Lambda$1/0x800000002 (java.base@17.0.2)
1339:             1             16  jdk.internal.module.DefaultRoots$$Lambda$16/0x80000001f (java.base@17.0.2)
1340:             1             16  jdk.internal.module.DefaultRoots$$Lambda$2/0x800000004 (java.base@17.0.2)
1341:             1             16  jdk.internal.module.DefaultRoots$$Lambda$4/0x800000007 (java.base@17.0.2)
1342:             1             16  jdk.internal.module.ModulePatcher (java.base@17.0.2)
1343:             1             16  jdk.internal.module.ModuleTarget (java.base@17.0.2)
1344:             1             16  jdk.internal.perf.Perf (java.base@17.0.2)
1345:             1             16  jdk.internal.reflect.ReflectionFactory (java.base@17.0.2)
1346:             1             16  jdk.net.ExtendedSocketOptions$PlatformSocketOptions (jdk.net@17.0.2)
1347:             1             16  jdk.proxy1.$Proxy0 (jdk.proxy1)
1348:             1             16  jdk.proxy2.$Proxy2 (jdk.proxy2)
1349:             1             16  org.slf4j.helpers.NOPLoggerFactory
1350:             1             16  org.slf4j.helpers.NOPMDCAdapter
1351:             1             16  sun.misc.Unsafe (jdk.unsupported@17.0.2)
1352:             1             16  sun.net.dns.OptionsImpl (java.base@17.0.2)
1353:             1             16  sun.net.dns.ResolverConfigurationImpl (java.base@17.0.2)
1354:             1             16  sun.net.spi.DefaultProxySelector (java.base@17.0.2)
1355:             1             16  sun.net.www.protocol.file.Handler (java.base@17.0.2)
1356:             1             16  sun.net.www.protocol.jar.Handler (java.base@17.0.2)
1357:             1             16  sun.net.www.protocol.jar.JarFileFactory (java.base@17.0.2)
1358:             1             16  sun.net.www.protocol.jrt.Handler (java.base@17.0.2)
1359:             1             16  sun.nio.ch.DefaultSelectorProvider$$Lambda$52/0x0000000800cc18f8 (java.base@17.0.2)
1360:             1             16  sun.nio.ch.Net$1 (java.base@17.0.2)
1361:             1             16  sun.nio.ch.NioSocketImpl$$Lambda$20/0x0000000800c4ec70 (java.base@17.0.2)
1362:             1             16  sun.nio.ch.NioSocketImpl$1 (java.base@17.0.2)
1363:             1             16  sun.nio.ch.ServerSocketAdaptor$$Lambda$127/0x0000000800ced470 (java.base@17.0.2)
1364:             1             16  sun.nio.ch.UnixDomainSocketsUtil$$Lambda$53/0x0000000800cc71c0 (java.base@17.0.2)
1365:             1             16  sun.nio.ch.Util$1 (java.base@17.0.2)
1366:             1             16  sun.nio.ch.WEPollSelectorProvider (java.base@17.0.2)
1367:             1             16  sun.nio.fs.NativeBuffers$1 (java.base@17.0.2)
1368:             1             16  sun.nio.fs.WindowsChannelFactory$1 (java.base@17.0.2)
1369:             1             16  sun.nio.fs.WindowsFileSystemProvider (java.base@17.0.2)
1370:             1             16  sun.security.action.GetBooleanAction (java.base@17.0.2)
1371:             1             16  sun.security.jca.ProviderConfig$ProviderLoader (java.base@17.0.2)
1372:             1             16  sun.security.provider.AbstractDrbg$$Lambda$32/0x0000000800c6ffc0 (java.base@17.0.2)
1373:             1             16  sun.security.provider.AbstractDrbg$SeederHolder$$Lambda$35/0x0000000800c785c8 (java.base@17.0.2)
1374:             1             16  sun.security.provider.DRBG$$Lambda$31/0x0000000800c6eab0 (java.base@17.0.2)
1375:             1             16  sun.security.provider.NativeSeedGenerator (java.base@17.0.2)
1376:             1             16  sun.security.util.ByteArrayLexOrder (java.base@17.0.2)
1377:             1             16  sun.security.util.ByteArrayTagOrder (java.base@17.0.2)
1378:             1             16  sun.util.calendar.Gregorian (java.base@17.0.2)
1379:             1             16  sun.util.cldr.CLDRBaseLocaleDataMetaInfo (java.base@17.0.2)
1380:             1             16  sun.util.cldr.CLDRLocaleProviderAdapter$$Lambda$51/0x800000059 (java.base@17.0.2)
1381:             1             16  sun.util.locale.InternalLocaleBuilder$CaseInsensitiveChar (java.base@17.0.2)
1382:             1             16  sun.util.locale.provider.TimeZoneNameUtility$TimeZoneNameGetter (java.base@17.0.2)
1383:             1             16  sun.util.resources.LocaleData$LocaleDataStrategy (java.base@17.0.2)
1384:             1             16  sun.util.resources.cldr.provider.CLDRLocaleDataMetaInfo (jdk.localedata@17.0.2)
Total        183807       15891816
